# Constructed from biom file
#OTU ID	gsr01	gsr07	gsr09	mbT33	vBT32	mbt33	mbT31	gsr16	gsr04	gsr08	vbT33	mbT32	vbt31	gsr17	vbT31	vBt33	gsr11	gsr06	gsr03	cBT31	gsr10	vbt33	gsr14	vbt32	gsr12	vBt31	gsr13	vbT32	ctrl	gsr15	mbt31	gsr05	gsr02	mbt32	cbt33
c8602e2f7461afa8a550a55c1774c7f1	0.0	3.0	2.0	0.0	0.0	0.0	2.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
9f4ca730fab5acd4037a964cd9aaefd6	0.0	3.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	4.0	4.0	0.0	2.0	0.0
78c1cd07aae932374b065bc207e018dd	0.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0
34a3a6cd6492540b59ddabb304d2574e	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b04330295d702961900070c52f90ddd	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	2.0	0.0
1108fc316c74e0b6eda204fb1ead71a0	0.0	2.0	0.0	2.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
102801d999818105c41e0179fea4a3ed	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0
a294c35eff1f956b2c387e7d35d5431c	0.0	1.0	715.0	0.0	0.0	0.0	0.0	0.0	321.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4569.0	0.0	0.0	0.0	298.0	0.0	849.0	0.0	2.0	55.0	0.0	3.0	426.0	0.0	0.0
760e4622ba5a97eb04351252b260589b	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e8103d447d8e3c2aa978b5a3af8df5dd	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fac6c60c9199e2cf052264bd58cc7e65	0.0	0.0	802.0	0.0	0.0	0.0	0.0	0.0	54.0	412.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	16.0
98b2744dc12ec47509f9d2867967fd19	0.0	0.0	589.0	0.0	0.0	0.0	2.0	0.0	131.0	622.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	24.0	0.0	0.0	84.0	0.0	2.0	0.0	46.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	273.0	421.0	0.0
4f6f03494d843aa36a5f5e06015327d8	0.0	0.0	503.0	0.0	0.0	0.0	0.0	15219.0	47.0	0.0	0.0	0.0	0.0	2012.0	0.0	0.0	242.0	0.0	1.0	0.0	1985.0	0.0	13.0	0.0	305.0	0.0	3.0	0.0	0.0	2.0	0.0	5.0	3826.0	0.0	0.0
d8456fac09d0bb7dfd62de648ca0a933	0.0	0.0	403.0	0.0	0.0	0.0	0.0	0.0	0.0	364.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	2.0	0.0	25.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	276.0	13.0
c50aa760a86c7bffbca89394a9db7045	0.0	0.0	202.0	0.0	0.0	0.0	0.0	26.0	2.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	0.0	45.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	599.0	114.0	10.0
097b6f1c9aaec1a5dea9ac660233fa41	0.0	0.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	112.0	48.0	0.0	0.0	18.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	254.0	77.0	3.0
f92d75c3f17afddab223f589efb69a57	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	10.0
ed0b752e00a35dbe3035909b1a80b7c3	0.0	0.0	116.0	0.0	14.0	0.0	141.0	79.0	303.0	0.0	0.0	0.0	0.0	6.0	189.0	0.0	61.0	143.0	137.0	0.0	6.0	0.0	73.0	0.0	0.0	25.0	69.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
48d109b706db7d23394a2a49e7a1eb60	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	11.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	142.0	47.0	2.0
358206e7b987efb0fa0802f33d577976	0.0	0.0	99.0	0.0	0.0	0.0	0.0	18.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	32.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	308.0	45.0	8.0
b929551a6c3433af316ac65c41208e61	0.0	0.0	89.0	0.0	0.0	0.0	0.0	26.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	5.0
0cbd3e81f1cad3f68bd6f8edaba6c7cc	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	10.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	8.0	26.0
9a4d98b84dfef08caf9680853f419ade	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9137274f81f77abd0a4f4b0bab3e1e39	0.0	0.0	65.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d9ec06f5d1bddfd13a3f15116741d328	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
1b178df366ea881038b47b56127b612f	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
7d07fba9bc9d7ac8647175636fed367e	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
026b184b7aa9614350a03f21ae4adf7e	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0
9a2d184bda2de11e467c50aad8632d6f	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
6128f02dd6817c669deccf5e3374cd57	0.0	0.0	48.0	0.0	0.0	0.0	0.0	5409.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	169.0	0.0	0.0	0.0	0.0	2.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	714.0	0.0	0.0
c91742d28afb7a3717c3f465c548a01a	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	184.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0
58dcbc739ccf01e9c4636d41bc947183	0.0	0.0	42.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
185e6973f33eb969e3d7b3f62b48fdbc	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	361.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	374.0	0.0	6.0
27dca96887009fd3bff4ea43dd3cc8c9	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	3.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	7.0
bb72d10dbef74c5aacadd76d0b63d203	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
427e62178192b25502fcf625afea8bd6	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	0.0	0.0
bd4a8b18c92a6ff87ed5718309925a07	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
7b1added24c6b6b97d97df7e2b9eacea	0.0	0.0	33.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	84.0	100.0	0.0	0.0
9cf1b8fcb291a5fe796c2bd3562c92b2	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
b63398c351b2947a4705eaf492fbb21c	0.0	0.0	32.0	0.0	0.0	0.0	0.0	12.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
20c69374ea68b35075a846d6427aa3ad	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0
87f5d2c3b9d28f5250142ed6e963071b	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	21.0	0.0
232b803a7ca009acdd00fe7d1e7c9a45	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0
af85d2fce1ba9d34793320bfdd79ed72	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	265.0	0.0	0.0
b63f94a26c7a0dbf51a05885dd281df8	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
707a21f5b2f7953d1e0226c2d54b2ebe	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00a95b1d9e99a43932c718226213b6cc	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0
00bb82ede6443d832cae8e443fd2a9ab	0.0	0.0	22.0	0.0	0.0	2.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	41.0	37.0	1.0
b82a06835bfbaa9753b369e68c52cb75	0.0	0.0	21.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	69.0	55.0	0.0	0.0
a323313409a821b78b181afe21529c6d	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	11.0	64.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	53.0	0.0
88352b5c25f4fc23f1549cc92c1e2f82	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	84.0	4846.0	0.0	0.0	0.0	1785.0	0.0	0.0	36.0	25.0	2.0	0.0	980.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	2.0	101.0	0.0	0.0
02b3a6c153bbd237b366dba52128c80c	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0
5ee7ce9b94254c1e405b5ddaccc34c1f	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0
914db1de778b4a80165c275793a7e927	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	13.0	0.0
ae4624ed3e783cdf39ac158e1dd0bd9e	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
40d36bbb08ba316a019cd3804e47c14e	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d80a4ef7d94fd4425cc467bfde5e2b77	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	1.0	29.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	43.0	0.0
3c64a18f02ec050a7f1fdd79dc4f594c	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56f44f4d7aae89c6e379f12847e327e0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3cb8a6f1579332060e3ebbc413747c4a	0.0	0.0	9.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
83d258ee45d5f7e84e4bb2b2a3d6b0e4	0.0	0.0	7.0	2.0	0.0	0.0	0.0	6.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0
e528ab6d77de62aafc6d3eb771fb6029	0.0	0.0	7.0	0.0	0.0	0.0	0.0	20.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
dd9dfcb0eb1ecdfee32f08574e4415f7	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	26.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	19.0	13.0	0.0
75e733e27be104898e9d3c6e5a467514	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	8.0	0.0	0.0	42.0	0.0	0.0	0.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3fdb774ccfc9fe108d4ae73180371abe	0.0	0.0	6.0	0.0	0.0	0.0	0.0	273.0	1.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	6.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0
5e7a5a902ae4674d43414de9fd0f6838	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	12.0
db5958a5e86845a77a873e9518c1e3b0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33a9650b814d54a1fcb0862b3e18022b	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0
4fb676ba3f463917b55fe892ad933c03	0.0	0.0	5.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
f4c11a97b9fe1cd50be42dbca5b38771	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
a6e00bd4441e0db2353b7b985f0d6f8d	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	7.0
04fe329a9da975224525f445426d4907	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
59545b02cf18f6e590d994626ffa2cdc	0.0	0.0	4.0	0.0	0.0	0.0	0.0	232.0	5.0	40.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	17.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249.0	0.0	0.0
e20027fc981491f31faac7c45646bf35	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f8d08fbea74c0840ae6099785f5e73a9	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	10.0	59.0	0.0	0.0	0.0	1.0	12.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	47.0	29.0	0.0
3614259ce9025b5e4a0d306f970018db	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	13.0	2263.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	451.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	28.0	0.0	0.0
d71b3f72d83e5d75c213acc907de3956	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2b3f25d4534125261253cddb29d118eb	0.0	0.0	3.0	0.0	0.0	0.0	0.0	171.0	3.0	45.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	385.0	0.0	0.0
8a2ddb21c43293e737f740c93a8a9165	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	10.0	11.0	0.0
76851b22f5dc833dc22d2bdc02e05538	0.0	0.0	3.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
463ec20a59a41b1e84a9724ac2e486f1	0.0	0.0	3.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c7f23c0a5148a086fccd01c41c0ae8a9	0.0	0.0	2.0	0.0	0.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0
b791e65e79596453fc6c40f97d578efa	0.0	0.0	2.0	0.0	0.0	0.0	0.0	317.0	5.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	349.0	0.0	0.0
d7887a4f81fa8a95a3e31bb7a4608c6b	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	361.0	2271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b34c9e549b5668975e460b21bbf88d6e	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
