# Constructed from biom file
#OTU ID	gsr01	gsr07	gsr09	mbT33	vBT32	mbt33	mbT31	gsr16	gsr04	gsr08	vbT33	mbT32	vbt31	gsr17	vbT31	vBt33	gsr11	gsr06	gsr03	cBT31	gsr10	gsr14	gsr12	vBt31	gsr13	vbT32	gsr15	mbt31	gsr05	gsr02	mbt32	cbt33
7e558acfc148d9cde795fda535ba9c37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ea25bb0c1e06aafca49f38da95aa1aeb	0.0	18.0	4.0	1.0	18.0	0.0	0.0	0.0	2.0	1.0	5.0	5.0	13.0	6.0	2.0	9.0	7.0	0.0	16.0	0.0	0.0	0.0	9.0	37.0	3.0	5.0	0.0	5.0	24.0	1.0	0.0	0.0
20212dc3767785683c41b0ea8fa0db2e	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b10a307a82ef0c1d59f40e858147a743	0.0	5.0	3.0	0.0	9.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	15.0	2.0	2.0	1.0	1.0	1.0	12.0	0.0	0.0	0.0	5.0	25.0	0.0	5.0	0.0	6.0	22.0	0.0	0.0	0.0
76e08292b87dfee5a3205f28593858c4	0.0	6.0	0.0	1.0	0.0	25.0	16.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	10.0	11.0	0.0	2.0	32.0	15.0	0.0	13.0	3.0	0.0	0.0	0.0	3.0	13.0	12.0	0.0	1.0	10.0
20eca4ed31c912ec03e587acc6f7790f	0.0	1.0	2.0	0.0	0.0	0.0	11.0	0.0	2.0	0.0	5.0	0.0	12.0	0.0	8.0	59.0	0.0	0.0	9.0	6.0	4.0	2.0	4.0	64.0	1.0	15.0	0.0	1.0	0.0	0.0	0.0	4.0
24279ec302ef5e77b9dda01fa4f464f7	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	15.0	1.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
6130cce60c95ec6779345af1228cfc29	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	4.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
013cf975e1c5a665384b6dc5be46578a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
503851f992ba0551e8f9b5681187fb84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
7695ff0e5d99f0c99bf54d198635a70c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
c8602e2f7461afa8a550a55c1774c7f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9f4ca730fab5acd4037a964cd9aaefd6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
78c1cd07aae932374b065bc207e018dd	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b04330295d702961900070c52f90ddd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1108fc316c74e0b6eda204fb1ead71a0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102801d999818105c41e0179fea4a3ed	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a294c35eff1f956b2c387e7d35d5431c	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	37.0	0.0	17.0	0.0	65.0	0.0	11.0	0.0	1.0	1.0	0.0	0.0
760e4622ba5a97eb04351252b260589b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e8103d447d8e3c2aa978b5a3af8df5dd	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fac6c60c9199e2cf052264bd58cc7e65	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
98b2744dc12ec47509f9d2867967fd19	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0
4f6f03494d843aa36a5f5e06015327d8	0.0	0.0	23.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	17.0	0.0	0.0	0.0	17.0	2.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	13.0	0.0	0.0
d8456fac09d0bb7dfd62de648ca0a933	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	10.0
c50aa760a86c7bffbca89394a9db7045	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0
097b6f1c9aaec1a5dea9ac660233fa41	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
f92d75c3f17afddab223f589efb69a57	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
ed0b752e00a35dbe3035909b1a80b7c3	0.0	0.0	5.0	0.0	14.0	0.0	29.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	8.0	1.0	23.0	0.0	0.0	7.0	0.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48d109b706db7d23394a2a49e7a1eb60	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
